,return_curr
1202,0.02460516184921397
1203,0.02460516184921397
1204,0.02460516184921397
1205,0.02460516184921397
1206,0.02460516184921397
1207,0.02460516184921397
1208,0.0729647463041749
1209,0.0729647463041749
1210,0.0729647463041749
1211,0.0729647463041749
1212,0.0729647463041749
1213,0.0729647463041749
1214,0.0729647463041749
1215,0.0729647463041749
1216,0.0729647463041749
1217,0.0729647463041749
1218,0.0729647463041749
1219,0.0729647463041749
1220,0.0729647463041749
1221,0.12911392405063293
1222,0.0729647463041749
1223,0.0729647463041749
1224,0.0729647463041749
1225,0.0729647463041749
1226,0.0729647463041749
1227,0.0729647463041749
1228,0.0729647463041749
1229,0.0729647463041749
1230,0.0729647463041749
1231,0.0729647463041749
1232,0.0729647463041749
1233,0.0729647463041749
1234,0.0729647463041749
1235,0.0729647463041749
1236,0.0729647463041749
1237,0.0729647463041749
1238,0.0729647463041749
1239,0.0729647463041749
1240,0.0729647463041749
1241,0.0729647463041749
1242,0.0729647463041749
1243,0.0729647463041749
1244,0.0729647463041749
1245,0.0729647463041749
1246,0.0729647463041749
1247,0.0729647463041749
1248,0.0729647463041749
1249,0.0729647463041749
1250,0.0729647463041749
1251,0.0729647463041749
1252,0.07112741803471037
1253,0.07112741803471037
1254,0.07112741803471037
1255,0.07112741803471037
1256,0.07112741803471037
1257,0.07112741803471037
1258,0.07112741803471037
1259,0.07112741803471037
1260,0.07112741803471037
1261,0.07112741803471037
1262,0.07112741803471037
1263,0.07112741803471037
1264,0.07112741803471037
1265,-0.01940085592011409
1266,0.07112741803471037
1267,0.07112741803471037
1268,0.07112741803471037
1269,0.07112741803471037
1270,0.07112741803471037
1271,0.07112741803471037
1272,-0.01940085592011409
1273,0.009188453789707104
1274,0.009188453789707104
1275,0.009188453789707104
1276,0.009188453789707104
1277,0.009188453789707104
1278,0.009188453789707104
1279,0.009188453789707104
1280,0.009188453789707104
1281,0.009188453789707104
1282,0.009188453789707104
1283,0.009188453789707104
1284,0.009188453789707104
1285,0.009188453789707104
1286,0.009188453789707104
1287,0.009188453789707104
1288,0.009188453789707104
1289,0.009188453789707104
1290,0.009188453789707104
1291,-0.05827391197442844
1292,-0.05827391197442844
1293,-0.011965939253064344
1294,-0.011965939253064344
1295,-0.011965939253064344
1296,-0.011965939253064344
1297,-0.011965939253064344
1298,-0.011965939253064344
1299,-0.011965939253064344
1300,-0.011965939253064344
1301,-0.011965939253064344
1302,-0.011965939253064344
1303,-0.011965939253064344
1304,-0.05827391197442844
1305,-0.011965939253064344
1306,-0.011965939253064344
1307,-0.011965939253064344
1308,-0.011965939253064344
1309,-0.011965939253064344
1310,-0.011965939253064344
1311,-0.011965939253064344
1312,-0.05827391197442844
1313,0.02886486358046128
1314,0.02886486358046128
1315,0.02886486358046128
1316,0.02886486358046128
1317,0.02886486358046128
1318,0.02886486358046128
1319,0.02886486358046128
1320,0.02886486358046128
1321,0.02886486358046128
1322,0.02886486358046128
1323,0.02886486358046128
1324,0.02886486358046128
1325,0.02886486358046128
1326,0.02886486358046128
1327,0.02886486358046128
1328,0.02886486358046128
1329,0.02886486358046128
1330,0.02886486358046128
1331,0.02886486358046128
1332,0.3055237222094889
1333,0.10574057604125628
1334,0.10574057604125628
1335,0.10574057604125628
1336,0.10574057604125628
1337,0.10574057604125628
1338,0.10574057604125628
1339,0.10574057604125628
1340,0.10574057604125628
1341,0.10574057604125628
1342,0.10574057604125628
1343,0.3055237222094889
1344,0.10574057604125628
1345,0.10574057604125628
1346,0.10574057604125628
1347,0.008059873344847368
1348,0.10574057604125628
1349,0.10574057604125628
1350,0.10574057604125628
1351,0.10574057604125628
1352,0.10574057604125628
1353,0.10574057604125628
1354,0.10574057604125628
1355,0.10574057604125628
1356,0.10574057604125628
1357,0.10574057604125628
1358,0.10574057604125628
1359,0.10574057604125628
1360,0.10574057604125628
1361,0.10574057604125628
1362,0.10574057604125628
1363,0.10574057604125628
1364,0.10574057604125628
1365,0.10574057604125628
1366,0.10574057604125628
1367,0.10574057604125628
1368,-0.04718555629245055
1369,-0.04718555629245055
1370,-0.04718555629245055
1371,-0.10412500000000002
1372,-0.04718555629245055
1373,-0.04718555629245055
1374,-0.04718555629245055
1375,-0.04718555629245055
1376,-0.009961790393013148
1377,-0.04718555629245055
1378,-0.04718555629245055
1379,-0.04718555629245055
1380,-0.04718555629245055
1381,-0.04718555629245055
1382,-0.04718555629245055
1383,-0.04718555629245055
1384,-0.04718555629245055
1385,-0.04718555629245055
1386,0.00787245950496648
1387,0.00787245950496648
1388,0.00787245950496648
1389,0.00787245950496648
1390,0.00787245950496648
1391,0.00787245950496648
1392,0.00787245950496648
1393,0.00787245950496648
1394,0.00787245950496648
1395,0.00787245950496648
1396,0.00787245950496648
1397,-0.0014421690222095054
1398,0.008420795704173756
1399,0.00787245950496648
1400,0.00787245950496648
1401,0.00787245950496648
1402,0.00787245950496648
1403,0.00787245950496648
1404,0.00787245950496648
1405,0.00787245950496648
1406,0.00787245950496648
1407,0.00787245950496648
1408,0.00787245950496648
1409,0.00787245950496648
1410,0.00787245950496648
1411,0.00787245950496648
1412,0.00787245950496648
1413,0.00787245950496648
1414,0.00787245950496648
1415,0.00787245950496648
1416,0.00787245950496648
1417,-0.022908227111566242
1418,-0.022908227111566242
1419,-0.022908227111566242
1420,-0.022908227111566242
1421,-0.022908227111566242
1422,-0.022908227111566242
1423,-0.022908227111566242
1424,-0.022908227111566242
1425,-0.022908227111566242
1426,-0.022908227111566242
1427,-0.022908227111566242
1428,-0.022908227111566242
1429,-0.022908227111566242
1430,-0.022908227111566242
1431,-0.022908227111566242
1432,-0.022908227111566242
1433,-0.022908227111566242
1434,-0.022908227111566242
1435,-0.022908227111566242
1436,-0.010230934706329915
1437,-0.010230934706329915
1438,-0.010230934706329915
1439,-0.010230934706329915
1440,-0.0011152416356876582
1441,-0.010230934706329915
1442,-0.010230934706329915
1443,-0.010230934706329915
1444,-0.010230934706329915
1445,-0.010230934706329915
1446,-0.010230934706329915
1447,-0.010230934706329915
1448,-0.010230934706329915
1449,-0.010230934706329915
1450,-0.022466559288739942
1451,-0.022466559288739942
1452,-0.022466559288739942
1453,-0.022466559288739942
1454,-0.022466559288739942
1455,-0.022466559288739942
1456,-0.022466559288739942
1457,-0.022466559288739942
1458,-0.022466559288739942
1459,-0.022466559288739942
1460,-0.022466559288739942
1461,-0.022466559288739942
1462,-0.022466559288739942
1463,-0.022466559288739942
1464,-0.022466559288739942
1465,-0.022466559288739942
1466,-0.022466559288739942
1467,-0.022466559288739942
1468,-0.16362318840579704
1469,-0.022466559288739942
1470,-0.022466559288739942
1471,-0.022466559288739942
1472,-0.022466559288739942
1473,-0.022466559288739942
1474,-0.022466559288739942
1475,-0.022466559288739942
1476,-0.022466559288739942
1477,-0.022466559288739942
1478,-0.022466559288739942
1479,-0.022466559288739942
1480,-0.022466559288739942
1481,-0.033628112854090536
1482,-0.033628112854090536
1483,-0.033628112854090536
1484,-0.033628112854090536
1485,-0.033628112854090536
1486,-0.033628112854090536
1487,-0.033628112854090536
1488,-0.033628112854090536
1489,-0.033628112854090536
1490,-0.033628112854090536
1491,-0.056051484326344214
1492,-0.033628112854090536
1493,-0.033628112854090536
1494,-0.033628112854090536
1495,-0.033628112854090536
1496,-0.056051484326344214
1497,-0.033628112854090536
1498,-0.056051484326344214
1499,0.015950737982528187
1500,0.015950737982528187
1501,0.015950737982528187
1502,0.015950737982528187
1503,0.015950737982528187
1504,0.015950737982528187
1505,0.015950737982528187
1506,0.015950737982528187
1507,0.015950737982528187
1508,0.015950737982528187
1509,-0.013855289201671341
1510,0.015950737982528187
1511,0.015950737982528187
1512,0.033883606670807316
1513,0.033883606670807316
1514,0.033883606670807316
1515,0.033883606670807316
1516,0.033883606670807316
1517,0.033883606670807316
1518,0.033883606670807316
1519,0.033883606670807316
1520,0.033883606670807316
1521,0.033883606670807316
1522,0.033883606670807316
1523,0.033883606670807316
1524,0.033883606670807316
1525,0.033883606670807316
1526,0.033883606670807316
1527,0.033883606670807316
1528,0.033883606670807316
1529,0.033883606670807316
1530,0.026761819803746482
1531,0.033883606670807316
1532,0.033883606670807316
1533,0.033883606670807316
1534,0.033883606670807316
1535,0.033883606670807316
1536,0.033883606670807316
1537,0.033883606670807316
1538,0.033883606670807316
1539,0.033883606670807316
1540,0.033883606670807316
1541,0.019091184468903264
1542,0.019091184468903264
1543,0.019091184468903264
1544,0.019091184468903264
1545,0.019091184468903264
1546,0.019091184468903264
1547,0.019091184468903264
1548,0.019091184468903264
1549,0.019091184468903264
1550,0.019091184468903264
1551,0.019091184468903264
1552,0.019091184468903264
1553,0.019091184468903264
1554,0.019091184468903264
1555,0.019091184468903264
1556,0.019091184468903264
1557,0.019091184468903264
1558,0.019091184468903264
1559,0.019091184468903264
1560,0.019091184468903264
1561,0.019091184468903264
1562,0.019091184468903264
1563,-0.011307976994708457
1564,-0.011307976994708457
1565,-0.011307976994708457
1566,-0.011307976994708457
1567,-0.011307976994708457
1568,-0.011307976994708457
1569,-0.011307976994708457
1570,-0.011307976994708457
1571,-0.018938414060884645
1572,-0.018938414060884645
1573,-0.018938414060884645
1574,0.0003340571237682166
1575,-0.018938414060884645
1576,-0.018938414060884645
1577,-0.018938414060884645
1578,-0.018938414060884645
1579,-0.018938414060884645
1580,-0.018938414060884645
1581,-0.018938414060884645
1582,-0.006578972026858532
1583,-0.006578972026858532
1584,-0.006578972026858532
1585,-0.006578972026858532
1586,-0.006578972026858532
1587,-0.006578972026858532
1588,0.00926553672316377
1589,-0.006578972026858532
1590,-0.006578972026858532
1591,-0.006578972026858532
1592,-0.006578972026858532
1593,-0.006578972026858532
1594,-0.006578972026858532
1595,-0.006578972026858532
1596,-0.006578972026858532
1597,-0.006578972026858532
1598,-0.006578972026858532
1599,-0.0010484335401907646
1600,-0.0010484335401907646
1601,-0.0010484335401907646
1602,-0.0010484335401907646
1603,-0.0010484335401907646
1604,-0.0010484335401907646
1605,-0.0010484335401907646
1606,-0.0010484335401907646
1607,-0.0010484335401907646
1608,-0.0010484335401907646
1609,-0.0010484335401907646
1610,0.036721898790864405
1611,-0.0003814609956132031
1612,-0.0010484335401907646
1613,-0.0010484335401907646
1614,-0.0010484335401907646
1615,-0.0010484335401907646
1616,-0.0010484335401907646
1617,-0.032613390928725616
1618,-0.005488765221355932
1619,-0.005488765221355932
1620,-0.005488765221355932
1621,-0.005488765221355932
1622,-0.005488765221355932
1623,-0.005488765221355932
1624,-0.005488765221355932
1625,-0.005488765221355932
1626,-0.005488765221355932
1627,-0.005488765221355932
1628,-0.005488765221355932
1629,-0.005488765221355932
1630,-0.005488765221355932
1631,-0.005488765221355932
1632,-0.005488765221355932
1633,0.0013867452289337836
1634,0.0013867452289337836
1635,0.0013867452289337836
1636,0.0013867452289337836
1637,0.0013867452289337836
1638,0.0013867452289337836
1639,0.0013867452289337836
1640,0.0013867452289337836
1641,0.0013867452289337836
1642,0.0013867452289337836
1643,0.0013867452289337836
1644,0.0013867452289337836
1645,0.0013867452289337836
1646,0.0013867452289337836
1647,0.0013867452289337836
1648,0.0013867452289337836
1649,0.0013867452289337836
1650,0.0013867452289337836
1651,0.0013867452289337836
1652,0.0013867452289337836
1653,0.002841584208490979
1654,0.002841584208490979
1655,0.002841584208490979
1656,0.002841584208490979
1657,0.002841584208490979
1658,0.002841584208490979
1659,0.002841584208490979
1660,0.002841584208490979
1661,0.002841584208490979
1662,-0.02629586113094649
1663,-0.02629586113094649
1664,-0.02629586113094649
1665,-0.02629586113094649
1666,-0.02629586113094649
1667,-0.02629586113094649
1668,-0.02629586113094649
1669,-0.02629586113094649
1670,-0.02629586113094649
1671,-0.02629586113094649
1672,-0.02629586113094649
1673,-0.02629586113094649
1674,-0.02629586113094649
1675,-0.02629586113094649
1676,-0.02629586113094649
1677,-0.02629586113094649
1678,-0.02629586113094649
1679,-0.02629586113094649
1680,-0.02629586113094649
1681,-0.02629586113094649
1682,-0.02629586113094649
1683,-0.02629586113094649
1684,-0.02629586113094649
1685,-0.02629586113094649
1686,0.010738015488241413
1687,0.010738015488241413
1688,0.010738015488241413
1689,0.010738015488241413
1690,0.010738015488241413
1691,0.010738015488241413
1692,0.010738015488241413
1693,0.010738015488241413
1694,0.010738015488241413
1695,0.010738015488241413
1696,0.010738015488241413
1697,0.010738015488241413
1698,0.010738015488241413
1699,0.03648622386778203
1700,0.03648622386778203
1701,0.03648622386778203
1702,0.03648622386778203
1703,0.03648622386778203
1704,0.03648622386778203
1705,0.03648622386778203
1706,0.03648622386778203
1707,0.03648622386778203
1708,0.03648622386778203
1709,0.03648622386778203
1710,0.03648622386778203
1711,0.03648622386778203
1712,0.03648622386778203
1713,0.03648622386778203
1714,0.03648622386778203
1715,0.03648622386778203
1716,0.03648622386778203
1717,0.03648622386778203
1718,0.03648622386778203
1719,0.004255047482898384
1720,0.004255047482898384
1721,0.004255047482898384
1722,0.02114744468376739
1723,0.004255047482898384
1724,0.004255047482898384
1725,0.004255047482898384
1726,0.004255047482898384
1727,0.004255047482898384
1728,0.004255047482898384
1729,0.004255047482898384
1730,-0.01868239921337267
1731,0.004255047482898384
1732,0.014980269050180475
1733,0.014980269050180475
1734,0.014980269050180475
1735,0.014980269050180475
1736,0.014980269050180475
1737,0.014980269050180475
1738,0.014980269050180475
1739,0.014980269050180475
1740,0.014980269050180475
1741,0.014980269050180475
1742,0.014980269050180475
1743,0.014980269050180475
1744,0.014980269050180475
1745,0.008880971112440477
1746,0.008880971112440477
1747,0.008880971112440477
1748,0.008880971112440477
1749,0.008880971112440477
1750,0.008880971112440477
1751,0.008880971112440477
1752,0.008880971112440477
1753,0.008880971112440477
1754,0.008880971112440477
1755,0.008880971112440477
1756,0.008880971112440477
1757,0.008880971112440477
1758,0.021955442813092082
1759,0.021955442813092082
1760,0.021955442813092082
1761,0.021955442813092082
1762,0.021955442813092082
1763,0.021955442813092082
1764,0.021955442813092082
1765,0.021955442813092082
1766,0.021955442813092082
1767,0.021955442813092082
1768,0.021955442813092082
1769,0.021955442813092082
1770,0.021955442813092082
1771,0.021955442813092082
1772,0.014672135365802032
1773,0.014672135365802032
1774,0.014672135365802032
1775,0.014672135365802032
1776,0.014672135365802032
1777,0.014672135365802032
1778,0.014672135365802032
1779,0.014672135365802032
1780,0.014672135365802032
1781,0.014672135365802032
1782,0.014672135365802032
1783,0.014672135365802032
1784,0.014672135365802032
1785,0.014672135365802032
1786,0.014672135365802032
1787,0.014672135365802032
1788,-0.009430894308943059
1789,0.014672135365802032
1790,0.014672135365802032
1791,0.014672135365802032
1792,0.014672135365802032
1793,0.014672135365802032
1794,-0.007646755187397531
1795,-0.007646755187397531
1796,-0.007646755187397531
1797,-0.007646755187397531
1798,-0.007646755187397531
1799,-0.010177281680893048
1800,-0.007646755187397531
1801,-0.007646755187397531
1802,-0.007646755187397531
1803,-0.007646755187397531
1804,-0.007646755187397531
1805,-0.007646755187397531
1806,-0.007646755187397531
1807,0.012000287405907115
1808,0.012000287405907115
1809,0.012000287405907115
1810,0.012000287405907115
1811,0.012000287405907115
1812,0.012000287405907115
1813,0.012000287405907115
1814,0.012000287405907115
1815,0.012000287405907115
1816,0.012000287405907115
1817,0.012000287405907115
1818,0.012000287405907115
1819,0.012000287405907115
1820,0.012000287405907115
1821,-0.017578772802653297
1822,0.012000287405907115
1823,0.021941648649174358
1824,0.021941648649174358
1825,0.021941648649174358
1826,0.009019561906993044
1827,0.021941648649174358
1828,0.021941648649174358
1829,0.021941648649174358
1830,0.021941648649174358
1831,0.021941648649174358
1832,0.021941648649174358
1833,0.021941648649174358
1834,0.021941648649174358
1835,0.021941648649174358
1836,0.021941648649174358
1837,-0.014307191401242243
1838,-0.014307191401242243
1839,-0.014307191401242243
1840,-0.014307191401242243
1841,-0.014307191401242243
1842,-0.014307191401242243
1843,-0.014307191401242243
1844,-0.014307191401242243
1845,0.02669008441151284
1846,0.02669008441151284
1847,0.02669008441151284
1848,0.02669008441151284
1849,0.02669008441151284
1850,0.02669008441151284
1851,0.08037214110350166
1852,0.02669008441151284
1853,0.02669008441151284
1854,0.02669008441151284
1855,0.02669008441151284
1856,0.02669008441151284
1857,0.01865671641791056
1858,0.01865671641791056
1859,0.02669008441151284
1860,0.02669008441151284
1861,0.008332289125371317
1862,0.008332289125371317
1863,0.008332289125371317
1864,0.008332289125371317
1865,0.008332289125371317
1866,-0.011378657702161591
1867,-0.011378657702161591
1868,-0.011378657702161591
1869,-0.0007582830972854124
1870,-0.0007582830972854124
1871,-0.0007582830972854124
1872,-0.0007582830972854124
1873,-0.0007582830972854124
1874,-0.0007582830972854124
1875,-0.0007582830972854124
1876,-0.0007582830972854124
1877,-0.0007582830972854124
1878,-0.0007582830972854124
1879,-0.0007582830972854124
1880,0.006909453090383122
1881,0.006909453090383122
1882,0.006909453090383122
1883,0.006909453090383122
1884,0.006909453090383122
1885,0.006909453090383122
1886,0.006909453090383122
1887,0.006909453090383122
1888,0.006909453090383122
1889,0.006909453090383122
1890,0.006909453090383122
1891,0.006909453090383122
1892,0.006909453090383122
1893,0.006909453090383122
1894,0.006909453090383122
1895,0.006909453090383122
1896,0.006909453090383122
1897,0.006909453090383122
1898,0.006909453090383122
1899,0.006909453090383122
1900,0.006909453090383122
1901,0.006909453090383122
1902,0.006909453090383122
1903,0.006909453090383122
1904,0.006909453090383122
1905,0.006909453090383122
1906,0.006909453090383122
1907,0.006909453090383122
1908,0.006909453090383122
1909,0.05336846361212967
1910,0.05336846361212967
1911,0.05336846361212967
1912,0.05336846361212967
1913,0.05336846361212967
1914,0.05336846361212967
1915,0.05336846361212967
1916,0.05336846361212967
1917,0.05336846361212967
1918,0.05336846361212967
1919,0.05336846361212967
1920,0.05336846361212967
1921,0.05336846361212967
1922,0.05336846361212967
1923,-0.009396053619165495
1924,-0.009396053619165495
1925,-0.059869931140015376
1926,-0.009396053619165495
1927,-0.009396053619165495
1928,-0.003037442286514829
1929,-0.003037442286514829
1930,-0.003037442286514829
1931,-0.003037442286514829
1932,-0.003037442286514829
1933,0.05488795063332241
1934,-0.003037442286514829
1935,-0.02034587995930825
1936,-0.003037442286514829
1937,-0.003037442286514829
1938,-0.003037442286514829
1939,0.002636366124122832
1940,0.002636366124122832
1941,0.002636366124122832
1942,0.002636366124122832
1943,0.002636366124122832
1944,0.002636366124122832
1945,0.002636366124122832
1946,0.002636366124122832
1947,0.002636366124122832
1948,0.002636366124122832
1949,0.002636366124122832
1950,0.002636366124122832
1951,0.002636366124122832
1952,0.002636366124122832
1953,0.002636366124122832
1954,0.002636366124122832
1955,0.002636366124122832
1956,0.002636366124122832
1957,0.05686789064262384
1958,0.05686789064262384
1959,0.05686789064262384
1960,0.05686789064262384
1961,0.05686789064262384
1962,0.05686789064262384
1963,0.05686789064262384
1964,0.05686789064262384
1965,0.05686789064262384
1966,0.05686789064262384
1967,0.05686789064262384
1968,0.05686789064262384
1969,0.05686789064262384
1970,0.05686789064262384
1971,0.05686789064262384
1972,0.05686789064262384
1973,0.05686789064262384
1974,0.05686789064262384
1975,0.05686789064262384
1976,0.05686789064262384
1977,0.05686789064262384
1978,0.05686789064262384
1979,0.05686789064262384
1980,0.05686789064262384
1981,0.05686789064262384
1982,0.05686789064262384
1983,0.032474249989171824
1984,0.032474249989171824
1985,0.032474249989171824
1986,0.032474249989171824
1987,0.032474249989171824
1988,0.014975276415160485
1989,0.014975276415160485
1990,0.06902985074626855
1991,0.014975276415160485
1992,0.014975276415160485
1993,0.014975276415160485
1994,0.0023445042063163783
1995,0.014975276415160485
1996,0.014975276415160485
1997,0.06902985074626855
1998,0.014975276415160485
1999,0.008957744817684663
2000,0.008957744817684663
2001,0.008957744817684663
2002,0.008957744817684663
2003,0.008957744817684663
2004,0.008957744817684663
2005,0.008957744817684663
2006,-0.003347534996956725
2007,0.008957744817684663
2008,0.008957744817684663
2009,0.008957744817684663
2010,0.008957744817684663
2011,0.008957744817684663
2012,0.008957744817684663
2013,0.008957744817684663
2014,0.0775626558843496
2015,0.0775626558843496
2016,0.0775626558843496
2017,0.0775626558843496
2018,0.0775626558843496
2019,0.0775626558843496
2020,0.0775626558843496
2021,0.0775626558843496
2022,0.0775626558843496
2023,0.0775626558843496
2024,-0.020403725346148986
2025,-0.020403725346148986
2026,-0.020403725346148986
2027,-0.020403725346148986
2028,-0.020403725346148986
2029,-0.020403725346148986
2030,-0.020403725346148986
2031,-0.020403725346148986
2032,-0.020403725346148986
2033,-0.020403725346148986
2034,-0.020403725346148986
2035,-0.020403725346148986
2036,-0.020403725346148986
2037,-0.020403725346148986
2038,-0.020403725346148986
2039,-0.020403725346148986
2040,-0.020403725346148986
2041,-0.020403725346148986
2042,-0.02201257861635231
2043,0.0011060505222604267
2044,0.0011060505222604267
2045,0.0011060505222604267
2046,0.0011060505222604267
2047,0.0011060505222604267
2048,0.0011060505222604267
2049,0.0011060505222604267
2050,0.0011060505222604267
2051,0.0011060505222604267
2052,0.035268730297852824
2053,0.005562273276904507
2054,0.035268730297852824
2055,0.035268730297852824
2056,0.035268730297852824
2057,0.035268730297852824
2058,0.035268730297852824
2059,0.035268730297852824
2060,0.035268730297852824
2061,0.035268730297852824
2062,0.035268730297852824
2063,-0.04985902153384506
2064,-0.04985902153384506
2065,-0.04985902153384506
2066,-0.04985902153384506
2067,-0.04985902153384506
2068,-0.04985902153384506
2069,-0.04985902153384506
2070,-0.04985902153384506
2071,-0.04985902153384506
2072,-0.020516911638921536
2073,-0.020516911638921536
2074,-0.020516911638921536
2075,-0.020516911638921536
2076,-0.020516911638921536
2077,-0.020516911638921536
2078,-0.04054731714306181
2079,0.024597162017230563
2080,0.024597162017230563
2081,0.024597162017230563
2082,0.024597162017230563
2083,0.024597162017230563
2084,0.024597162017230563
2085,0.024597162017230563
2086,0.024597162017230563
2087,0.024597162017230563
2088,0.024597162017230563
2089,0.024597162017230563
2090,0.024597162017230563
2091,0.024597162017230563
2092,0.024597162017230563
2093,0.013574603688327668
2094,0.013574603688327668
2095,0.019772243774246023
2096,0.013574603688327668
2097,0.019772243774246023
2098,0.013574603688327668
2099,0.013574603688327668
2100,0.013574603688327668
2101,0.013574603688327668
2102,0.013574603688327668
2103,0.019772243774246023
2104,0.019772243774246023
2105,0.019772243774246023
2106,0.013574603688327668
2107,0.006128133704735418
2108,-0.00931082274061344
2109,-0.02180349932705239
2110,-0.00931082274061344
2111,-0.00931082274061344
2112,-0.00931082274061344
2113,-0.00931082274061344
2114,-0.00931082274061344
2115,-0.00931082274061344
2116,0.006128133704735418
2117,-0.00931082274061344
2118,-0.00931082274061344
2119,0.003345308435891156
2120,0.003345308435891156
2121,0.003345308435891156
2122,0.003345308435891156
2123,0.003345308435891156
2124,0.003345308435891156
2125,0.003345308435891156
2126,0.003345308435891156
2127,0.003345308435891156
2128,0.003345308435891156
2129,0.003345308435891156
2130,-0.024143928108675758
2131,-0.024143928108675758
2132,-0.024143928108675758
2133,-0.024143928108675758
2134,-0.024143928108675758
2135,-0.024143928108675758
2136,-0.024143928108675758
2137,0.03242503222220256
2138,0.03242503222220256
2139,0.03242503222220256
2140,0.03242503222220256
2141,0.03242503222220256
2142,0.03242503222220256
2143,0.03242503222220256
2144,0.03242503222220256
2145,0.03242503222220256
2146,0.03242503222220256
2147,0.03242503222220256
2148,0.03242503222220256
2149,0.03242503222220256
2150,0.03242503222220256
2151,0.03242503222220256
2152,0.03242503222220256
2153,0.03242503222220256
2154,0.05236167341430509
2155,0.03242503222220256
2156,0.03242503222220256
2157,-0.002779176935082609
2158,-0.002779176935082609
2159,-0.002779176935082609
2160,-0.002779176935082609
2161,-0.002779176935082609
2162,-0.002779176935082609
2163,-0.002779176935082609
2164,-0.002779176935082609
2165,-0.002779176935082609
2166,0.006155424467812143
2167,0.006580755742377565
2168,0.006580755742377565
2169,-0.02248406877479869
2170,0.006580755742377565
2171,0.006580755742377565
2172,0.006580755742377565
2173,0.006580755742377565
2174,0.006580755742377565
2175,0.006580755742377565
2176,-0.017022813826614525
2177,-0.017022813826614525
2178,-0.02691292875989437
2179,-0.017022813826614525
2180,-0.02691292875989437
2181,-0.017022813826614525
2182,-0.017022813826614525
2183,-0.017022813826614525
2184,-0.017022813826614525
2185,-0.017022813826614525
2186,-0.034526485676407925
2187,0.0016982491381260431
2188,0.0016982491381260431
2189,0.0016982491381260431
2190,0.0016982491381260431
2191,0.004781997187060627
2192,0.004781997187060627
2193,0.0016982491381260431
2194,0.0016982491381260431
2195,-0.004556777865597861
2196,-0.004556777865597861
2197,-0.004556777865597861
2198,0.04827059721651295
2199,-0.004556777865597861
2200,-0.0016797312430011364
2201,-0.004556777865597861
2202,-0.004556777865597861
2203,-0.004556777865597861
2204,-0.004556777865597861
2205,-0.004556777865597861
2206,-0.004556777865597861
2207,-0.004556777865597861
2208,-0.004556777865597861
2209,-0.004556777865597861
2210,-0.043572842862153176
2211,-0.043572842862153176
2212,-0.043572842862153176
2213,-0.043572842862153176
2214,-0.043572842862153176
2215,-0.043572842862153176
2216,-0.043572842862153176
2217,-0.043572842862153176
2218,-0.043572842862153176
2219,-0.008411305500911055
2220,-0.008411305500911055
2221,-0.008411305500911055
2222,-0.008411305500911055
2223,-0.008411305500911055
2224,-0.008411305500911055
2225,-0.008411305500911055
2226,-0.008411305500911055
2227,-0.008411305500911055
2228,0.007928758653620147
2229,0.007928758653620147
2230,0.007928758653620147
2231,0.007928758653620147
2232,0.009261495219879987
2233,0.0992647058823528
2234,0.009261495219879987
2235,0.009261495219879987
2236,0.009261495219879987
2237,0.009261495219879987
2238,0.009261495219879987
2239,0.009261495219879987
2240,0.02097366715860351
2241,0.02097366715860351
2242,0.02308828961950504
2243,0.02097366715860351
2244,0.02097366715860351
2245,0.02097366715860351
2246,0.02097366715860351
2247,0.02097366715860351
2248,0.02097366715860351
2249,0.02097366715860351
2250,0.02097366715860351
2251,0.02097366715860351
2252,0.02097366715860351
2253,0.02097366715860351
2254,0.02097366715860351
2255,0.02097366715860351
2256,0.02097366715860351
2257,-0.005315935725504373
2258,-0.018970349403436924
2259,-0.018970349403436924
2260,-0.018970349403436924
2261,-0.018970349403436924
2262,-0.0025659556569983693
2263,-0.0025659556569983693
2264,-0.0025659556569983693
2265,-0.0025659556569983693
2266,0.003421631409125928
2267,0.003421631409125928
2268,0.003421631409125928
2269,0.003421631409125928
2270,0.003421631409125928
2271,0.003421631409125928
2272,0.003421631409125928
2273,0.003421631409125928
2274,0.003421631409125928
2275,0.010213414634146378
2276,0.012099043331457615
2277,0.004847017545532613
2278,0.004847017545532613
2279,0.004847017545532613
2280,-0.01389390111872979
2281,0.004847017545532613
2282,0.004847017545532613
2283,0.004847017545532613
2284,0.004847017545532613
2285,0.004847017545532613
2286,0.004847017545532613
2287,0.004847017545532613
2288,-0.02362678705793841
2289,-0.023807498889770632
2290,-0.023807498889770632
2291,-0.023807498889770632
2292,-0.023807498889770632
2293,-0.023807498889770632
2294,-0.023807498889770632
2295,-0.023807498889770632
2296,-0.006000955724590361
2297,-0.006000955724590361
2298,-0.006000955724590361
2299,0.0056668024674943395
2300,0.0056668024674943395
2301,0.0056668024674943395
2302,0.0056668024674943395
2303,0.0056668024674943395
2304,-0.00035855145213337103
2305,-0.02129057574031336
2306,-0.02129057574031336
2307,-0.0050919377652051115
2308,-0.02129057574031336
2309,-0.02129057574031336
2310,-0.06342697609492243
2311,-0.007629427792915422
2312,-0.007629427792915422
2313,-0.004998862125375195
2314,-0.004998862125375195
2315,-0.004998862125375195
2316,-0.004998862125375195
2317,-0.008929412809534711
2318,-0.008929412809534711
2319,-0.008929412809534711
2320,-0.008929412809534711
2321,-0.008929412809534711
2322,-0.008929412809534711
2323,-0.008929412809534711
2324,-0.008929412809534711
2325,-0.008929412809534711
