,predict,Date
215,-0.012468095868825912,2021-02-04 09:14:00
216,0.03391198441386223,2021-02-04 10:25:57
217,0.020556459203362465,2021-02-04 11:36:52
218,0.01967174932360649,2021-02-04 12:00:46
219,0.012070205062627792,2021-02-04 12:09:09
220,0.0078529492020607,2021-02-04 12:36:02
221,-0.01728164032101631,2021-02-04 13:14:29
222,0.001005004276521504,2021-02-04 14:06:00
223,-0.0005729658878408372,2021-02-04 15:10:48
224,-0.007576840464025736,2021-02-04 15:25:48
225,0.001405849470756948,2021-02-04 17:05:00
226,0.0015961247263476253,2021-02-04 17:13:50
227,-0.004117204342037439,2021-02-04 17:45:19
228,-0.006327301263809204,2021-02-04 17:55:15
229,0.005398414563387632,2021-02-04 19:03:35
230,0.008657701313495636,2021-02-04 19:06:16
231,0.01868463307619095,2021-02-04 19:09:14
232,-0.00046466971980407834,2021-02-04 19:24:55
233,0.02076762728393078,2021-02-04 19:35:30
234,-0.008477413095533848,2021-02-04 19:42:13
235,-0.007580029312521219,2021-02-05 00:25:15
236,0.013684440404176712,2021-02-05 10:34:05
237,0.001055796747095883,2021-02-05 11:08:00
238,0.013238235376775265,2021-02-05 11:17:26
239,-0.0001943102543009445,2021-02-05 11:51:36
240,0.00488687539473176,2021-02-05 11:51:53
241,0.00464743422344327,2021-02-05 13:50:01
242,0.029116520658135414,2021-02-05 16:09:26
243,0.005246103275567293,2021-02-05 16:09:33
244,0.005246103275567293,2021-02-05 16:19:54
245,-0.009238658472895622,2021-02-05 16:20:15
246,0.0008042925619520247,2021-02-05 16:24:52
247,-0.008544456213712692,2021-02-05 16:28:35
248,0.01834651082754135,2021-02-05 16:29:22
249,0.006793723441660404,2021-02-05 16:50:00
250,0.0095047103241086,2021-02-05 17:01:11
251,-0.003674201900139451,2021-02-05 17:02:47
252,0.013220359571278095,2021-02-05 17:04:00
253,0.017135202884674072,2021-02-05 17:45:49
254,0.013220359571278095,2021-02-05 22:23:39
255,-0.011617183685302734,2021-02-05 23:10:00
256,0.003590313484892249,2021-02-06 08:59:29
257,-0.005303051322698593,2021-02-06 14:26:41
258,-0.002367274137213826,2021-02-06 16:07:29
259,-0.006749262567609549,2021-02-06 16:10:18
260,-0.00761072663590312,2021-02-07 10:44:01
261,-0.01809803955256939,2021-02-07 12:16:15
262,-0.0070025185123085976,2021-02-07 12:50:44
263,0.00922136940062046,2021-02-07 13:42:16
264,0.01817988231778145,2021-02-07 13:42:26
265,0.03396805748343468,2021-02-07 14:02:00
266,-0.004085755441337824,2021-02-07 14:08:23
267,-0.028302257880568504,2021-02-07 14:20:20
268,-0.007515863981097937,2021-02-07 14:57:13
269,0.012242255732417107,2021-02-07 15:51:40
270,0.017163250595331192,2021-02-07 17:34:27
271,0.008699134923517704,2021-02-07 18:15:08
272,0.03173276409506798,2021-02-07 18:38:52
273,-0.0011295857839286327,2021-02-07 18:39:31
274,-0.00627644220367074,2021-02-07 19:35:37
275,-0.01211943943053484,2021-02-07 19:35:39
276,0.00438076164573431,2021-02-07 19:54:08
277,0.012464256957173347,2021-02-07 22:33:48
278,0.012230106629431248,2021-02-08 02:06:00
279,0.009426312521100044,2021-02-08 08:05:00
280,-0.012565378099679947,2021-02-08 09:06:04
281,0.0120134511962533,2021-02-08 09:44:46
282,0.028997471556067467,2021-02-08 10:01:45
283,-0.014128761366009712,2021-02-08 10:09:11
284,0.00484505295753479,2021-02-08 10:47:29
285,0.01981833390891552,2021-02-08 10:48:36
286,0.023177167400717735,2021-02-08 11:26:08
287,0.017345713451504707,2021-02-08 11:33:11
288,0.004409567918628454,2021-02-08 12:03:30
289,-0.003722648834809661,2021-02-08 12:04:25
290,-0.010291825979948044,2021-02-08 12:32:23
291,0.012815644964575768,2021-02-08 14:00:55
292,0.0008686878136359155,2021-02-08 14:16:52
293,0.025154996663331985,2021-02-08 16:36:33
294,0.005246103275567293,2021-02-08 16:36:49
295,0.005246103275567293,2021-02-08 16:44:30
296,-0.03084585815668106,2021-02-08 16:45:35
297,0.013304200023412704,2021-02-08 16:46:27
298,0.0065389215014874935,2021-02-08 16:46:53
299,-0.00747668044641614,2021-02-08 16:48:04
300,0.03802795708179474,2021-02-08 16:49:10
301,0.0354234017431736,2021-02-08 16:49:55
302,0.019532078877091408,2021-02-08 16:51:02
303,0.002240334637463093,2021-02-08 16:59:49
304,0.0031196288764476776,2021-02-08 17:07:02
305,-0.007278459146618843,2021-02-08 19:30:38
306,0.014299601316452026,2021-02-08 19:31:05
307,0.004668053705245256,2021-02-08 20:05:23
308,0.04123339802026749,2021-02-08 20:31:24
309,-0.00019181233074050397,2021-02-09 07:33:10
310,0.0011387685080990195,2021-02-09 07:46:54
311,-0.03330931439995766,2021-02-09 08:23:19
312,-0.008403969928622246,2021-02-09 08:37:07
313,-0.0009998725727200508,2021-02-09 08:42:53
314,-0.003764265449717641,2021-02-09 09:18:52
315,-0.015660639852285385,2021-02-09 09:31:43
316,0.010991392657160759,2021-02-09 09:32:16
317,0.010991392657160759,2021-02-09 09:41:54
318,0.004224645905196667,2021-02-09 10:35:40
319,-0.015660639852285385,2021-02-09 10:50:37
320,0.005011656787246466,2021-02-09 11:43:08
321,-0.015280067920684814,2021-02-09 12:36:00
322,0.02069190889596939,2021-02-09 12:56:08
323,0.004365377593785524,2021-02-09 14:03:02
324,0.010289866477251053,2021-02-09 14:31:26
325,-0.030357515439391136,2021-02-09 14:47:10
326,-0.00015241057553794235,2021-02-09 15:23:21
327,0.01821768842637539,2021-02-09 15:49:58
328,-0.0304638110101223,2021-02-09 16:08:55
329,-0.00012367316230665892,2021-02-09 16:36:01
330,0.00960293784737587,2021-02-09 16:43:15
331,0.007839016616344452,2021-02-09 17:06:47
332,0.0065523916855454445,2021-02-09 17:31:00
333,0.010021443478763103,2021-02-09 17:43:58
334,0.007503752131015062,2021-02-09 18:31:24
335,-0.00011051427281927317,2021-02-09 18:33:15
336,0.009374369867146015,2021-02-09 20:51:55
337,0.0015674568712711334,2021-02-10 07:49:52
338,0.0045304796658456326,2021-02-10 08:17:24
339,0.0023738977033644915,2021-02-10 08:22:46
340,-0.016979318112134933,2021-02-10 08:48:52
341,-0.002844114787876606,2021-02-10 08:54:05
342,0.0070153772830963135,2021-02-10 09:00:46
343,-0.010053746402263641,2021-02-10 09:13:20
344,-0.01119797769933939,2021-02-10 09:18:11
345,0.005977516062557697,2021-02-10 10:28:20
346,-0.006451304070651531,2021-02-10 13:21:38
348,0.005292754154652357,2021-02-10 13:21:39
347,-0.018428009003400803,2021-02-10 13:21:39
349,0.007492536213248968,2021-02-10 14:30:55
350,-0.01864342950284481,2021-02-10 15:04:27
351,0.020066238939762115,2021-02-10 15:45:53
352,0.020066238939762115,2021-02-10 16:55:04
353,0.01909605786204338,2021-02-10 17:00:22
354,0.0015250550350174308,2021-02-10 17:01:30
355,0.023302989080548286,2021-02-10 17:06:25
356,0.015462826937437057,2021-02-10 18:11:19
357,-0.004942265804857016,2021-02-10 18:29:52
358,-0.023273827508091927,2021-02-10 18:46:48
359,-0.018422191962599754,2021-02-10 19:21:38
360,0.006105157546699047,2021-02-10 19:28:07
361,0.0036074279341846704,2021-02-10 20:57:22
362,-0.009680407121777534,2021-02-10 20:57:22
363,0.01918460801243782,2021-02-10 21:00:36
364,0.0023758418392390013,2021-02-11 02:05:00
365,0.01771816983819008,2021-02-11 05:05:08
366,0.00847731065005064,2021-02-11 06:21:57
367,0.010017885826528072,2021-02-11 08:29:06
368,0.010171512141823769,2021-02-11 09:01:35
369,0.010164093226194382,2021-02-11 09:18:04
370,0.03173276409506798,2021-02-11 10:14:55
371,-0.007145763840526342,2021-02-11 10:15:04
372,0.005053336266428232,2021-02-11 10:51:39
373,0.01385624147951603,2021-02-11 12:22:19
374,0.019231636077165604,2021-02-11 14:06:00
375,-0.009782996028661728,2021-02-11 15:01:38
376,0.011399396695196629,2021-02-11 19:23:45
377,0.025892658159136772,2021-02-11 19:51:10
378,0.015689687803387642,2021-02-11 20:04:00
379,-0.02845534309744835,2021-02-11 20:31:59
380,0.02018822357058525,2021-02-11 20:57:54
381,-0.008477413095533848,2021-02-11 23:02:00
382,-0.01010411512106657,2021-02-12 07:57:43
383,0.028027433902025223,2021-02-12 08:44:02
384,-0.005401272792369127,2021-02-12 10:08:30
385,0.006820173934102058,2021-02-12 10:08:53
386,0.006820173934102058,2021-02-12 11:57:46
387,-0.012712917290627956,2021-02-12 12:01:22
388,0.043052833527326584,2021-02-12 12:36:53
389,-0.01179305836558342,2021-02-12 12:53:08
390,0.005292485933750868,2021-02-12 13:27:42
391,-0.022413959726691246,2021-02-12 15:44:20
392,0.005246103275567293,2021-02-12 15:44:55
393,0.005246103275567293,2021-02-12 15:49:06
394,-0.01576882414519787,2021-02-12 15:52:40
395,-0.008400538936257362,2021-02-12 15:54:15
396,0.001299348659813404,2021-02-12 15:55:11
397,0.007253998890519142,2021-02-12 15:55:40
398,0.022073134779930115,2021-02-12 15:59:20
399,0.008931856602430344,2021-02-12 16:16:42
400,0.018929634243249893,2021-02-12 16:42:20
401,-0.006153244990855455,2021-02-12 16:42:21
402,-0.0009251137380488217,2021-02-12 16:42:21
403,-0.005409174598753452,2021-02-12 16:44:48
404,0.000944011437240988,2021-02-12 16:46:13
405,-0.0030096229165792465,2021-02-12 16:46:31
406,-0.007278459146618843,2021-02-12 18:17:35
407,0.005085998680442572,2021-02-12 18:38:54
408,0.005085998680442572,2021-02-12 21:12:35
409,-0.013607586733996868,2021-02-12 21:40:01
410,0.009437168017029762,2021-02-12 22:00:22
411,0.005085998680442572,2021-02-12 23:03:28
412,0.006351660005748272,2021-02-13 09:38:05
413,-0.01389449741691351,2021-02-13 10:31:14
414,0.00693531846627593,2021-02-13 12:16:00
415,-0.00015219747729133815,2021-02-13 18:50:38
416,-0.008514929562807083,2021-02-14 02:07:00
417,0.0636330395936966,2021-02-14 07:33:10
418,-0.008824264630675316,2021-02-14 12:09:38
419,0.010300757363438606,2021-02-14 12:29:28
420,-0.0017537807580083609,2021-02-14 20:02:00
421,0.011017792858183384,2021-02-14 20:47:02
422,0.010300757363438606,2021-02-14 23:23:00
423,-0.004850742872804403,2021-02-15 08:05:00
424,-0.0060472646728158,2021-02-15 09:27:29
425,0.0009676720364950597,2021-02-15 10:24:34
426,0.0053538912907242775,2021-02-15 14:06:00
427,-0.018192851915955544,2021-02-15 15:32:13
428,0.004062852822244167,2021-02-15 16:35:43
429,0.005246103275567293,2021-02-15 16:36:37
430,0.005246103275567293,2021-02-15 16:39:08
431,-0.0063049341551959515,2021-02-15 16:39:23
432,-0.008106903173029423,2021-02-15 16:40:01
433,0.005607656668871641,2021-02-15 16:40:35
434,0.003473868127912283,2021-02-15 16:42:13
435,0.02847347967326641,2021-02-15 16:43:49
436,0.0004084340762346983,2021-02-15 16:46:09
437,-0.0005190799129195511,2021-02-15 16:47:14
438,0.0031126677058637142,2021-02-15 16:50:08
439,-0.0026945548597723246,2021-02-15 16:52:09
440,0.032633908092975616,2021-02-15 16:58:26
441,0.008079052902758121,2021-02-15 17:01:28
442,0.00677750026807189,2021-02-15 17:06:33
443,-0.007278459146618843,2021-02-15 17:49:44
444,0.022940801456570625,2021-02-15 19:41:56
445,0.007810990791767836,2021-02-15 19:45:54
446,0.008357015438377857,2021-02-15 19:56:59
447,0.011534042656421661,2021-02-15 20:12:54
448,0.025202935561537743,2021-02-15 20:16:45
449,0.013048982247710228,2021-02-15 20:16:46
450,0.009625962935388088,2021-02-15 20:23:34
451,0.008144979365170002,2021-02-15 20:24:13
452,-0.007101874332875013,2021-02-15 21:02:54
453,0.0172116681933403,2021-02-16 05:06:00
454,0.01287754438817501,2021-02-16 07:12:11
455,0.021910103037953377,2021-02-16 07:44:42
456,0.03020019270479679,2021-02-16 12:19:48
457,0.00849258340895176,2021-02-16 13:03:03
458,0.013208840042352676,2021-02-16 13:06:30
459,0.01114520151168108,2021-02-16 13:52:13
460,-0.013498625718057156,2021-02-16 15:25:29
461,-0.013274306431412697,2021-02-16 15:26:43
462,-0.013274306431412697,2021-02-16 15:42:38
463,-0.009319986216723919,2021-02-16 15:54:07
464,0.000199203917873092,2021-02-16 17:04:00
465,-0.017064660787582397,2021-02-16 17:20:30
466,-0.015339374542236328,2021-02-16 17:39:46
467,0.0002861909451894462,2021-02-16 19:12:55
468,0.022548163309693336,2021-02-16 19:34:20
469,0.023273032158613205,2021-02-16 19:51:17
470,0.004730533808469772,2021-02-16 20:22:08
471,0.00028952182037755847,2021-02-17 02:50:00
472,0.0008843521936796606,2021-02-17 05:04:00
473,0.008335716091096401,2021-02-17 10:16:56
474,0.018441738560795784,2021-02-17 11:33:29
475,0.0235255416482687,2021-02-17 12:19:36
476,0.0080540981143713,2021-02-17 12:36:44
477,0.015441302210092545,2021-02-17 12:48:33
478,0.006036650855094194,2021-02-17 12:57:53
479,0.01551436074078083,2021-02-17 13:06:16
480,-0.0028343729209154844,2021-02-17 13:06:35
481,-0.0008849301957525313,2021-02-17 14:35:07
482,-0.01627669669687748,2021-02-17 14:35:38
483,0.007141015492379665,2021-02-17 14:36:15
484,-0.004282538313418627,2021-02-17 14:52:17
485,-0.0020720316097140312,2021-02-17 15:17:28
486,0.001977938925847411,2021-02-17 15:28:38
487,0.016100334003567696,2021-02-17 15:49:21
488,-0.031983859837055206,2021-02-17 16:20:36
489,0.004538548644632101,2021-02-17 16:20:42
490,0.01300431415438652,2021-02-17 16:58:50
491,0.010360478423535824,2021-02-17 17:10:00
492,-0.01967940293252468,2021-02-17 18:02:47
493,-0.020096728578209877,2021-02-17 19:01:50
494,0.005692733451724052,2021-02-17 20:00:06
495,-0.0046081217005848885,2021-02-17 20:08:36
496,-0.015810858458280563,2021-02-17 20:43:04
497,0.00900031067430973,2021-02-17 21:00:13
498,-0.013883266597986221,2021-02-17 21:38:45
499,-0.018403397873044014,2021-02-17 21:52:38
500,0.015965746715664864,2021-02-17 23:35:07
501,-0.005351124331355095,2021-02-18 02:04:00
502,-0.007532225921750069,2021-02-18 07:56:17
503,-0.002068525180220604,2021-02-18 09:17:06
504,-0.005111755337566137,2021-02-18 09:29:04
505,-0.018841367214918137,2021-02-18 09:37:24
506,0.019583046436309814,2021-02-18 09:40:53
507,0.022917861118912697,2021-02-18 09:47:00
508,-0.014860192313790321,2021-02-18 10:03:10
509,0.0006210695137269795,2021-02-18 10:25:05
510,-0.004861412104219198,2021-02-18 10:37:45
511,0.00885599572211504,2021-02-18 10:43:01
512,0.010360478423535824,2021-02-18 10:52:07
513,-0.023373601958155632,2021-02-18 11:26:18
514,0.007124542258679867,2021-02-18 11:30:28
515,0.011497152969241142,2021-02-18 11:57:21
516,0.012013370171189308,2021-02-18 12:58:34
517,0.017942773178219795,2021-02-18 13:00:12
518,-0.019100548699498177,2021-02-18 13:28:33
519,0.004829061217606068,2021-02-18 13:37:37
520,0.010623957961797714,2021-02-18 13:37:50
521,0.010623957961797714,2021-02-18 13:45:15
522,0.010082918219268322,2021-02-18 13:56:15
523,-0.002481624251231551,2021-02-18 13:57:54
524,0.0019961451180279255,2021-02-18 13:57:54
525,-0.01670955680310726,2021-02-18 14:00:58
526,0.0007060262723825872,2021-02-18 14:02:31
527,0.004547755233943462,2021-02-18 14:06:05
